Date,Value
2017-12-05,2667850402.16
2017-12-06,3394252519.10379
2017-12-07,5615762340.67
2017-12-08,4799300874.74
2017-12-09,3943426403.66603
2017-12-10,3572482517.43
2017-12-11,4271582103.7
2017-12-12,5729890455.48235
2017-12-13,4658395921.13
2017-12-14,3587876010.83
2017-12-15,4219284344.1263
2017-12-16,3581766251.64
2017-12-17,5065451796.19
2017-12-18,4869203329.46846
2017-12-19,3771403823.8
2017-12-20,5152140336.23
2017-12-21,3765982142.63797
2017-12-22,4421187412.93
2017-12-23,2465336231.04
2017-12-24,2531170728.06185
2017-12-25,2519602087.62
2017-12-26,3172612010.67
2017-12-27,4777859401.98801
2017-12-28,3618298008.33
2017-12-29,3682930089.23
2017-12-30,3922944907.4099
2017-12-31,3322403204.56
2018-01-01,2552418375.92
2018-01-02,3339191213.7855
2018-01-03,2850171440.75
2018-01-04,4053543883.55
2018-01-05,4736424942.20902
2018-01-06,3932860281.58
2018-01-07,4897713642.16
2018-01-08,4095843401.55246
2018-01-09,3794067602.84
2018-01-10,3931428179.01
2018-01-11,3733633619.45572
2018-01-12,3261904629.75
2018-01-13,2614290041.62
2018-01-14,2648247577.87206
2018-01-15,2828536552.74
2018-01-16,3021888568.48
2018-01-17,2919536905.70861
2018-01-18,2711507318.13
2018-01-19,2503297607.33
2018-01-20,2591920373.50638
2018-01-21,1773530155.1
2018-01-22,2099490615.82
2018-01-23,1903407628.40967
2018-01-24,2100547353.65
2018-01-25,2123135103.39
2018-01-26,2828780181.62246
2018-01-27,1380662034.54
2018-01-28,1924759197.83
2018-01-29,1802719595.8518
2018-01-30,1759355792.59
2018-01-31,1618658854.2
2018-02-01,2614260637.5456
2018-02-02,2944216908.4
2018-02-03,1491970146.06
2018-02-04,1685654407.52098
2018-02-05,1758323361.25
2018-02-06,2199269650.77
2018-02-07,1651883624.31755
2018-02-08,1764215068.64
2018-02-09,1702603672.86
2018-02-10,1017797853.82348
2018-02-11,715801285.187
2018-02-12,1595114435.69
2018-02-13,1266134857.40392
2018-02-14,1382435888.86
2018-02-15,1288852356.38
2018-02-16,1066535211.87328
2018-02-17,877050948.237
2018-02-18,836693606.242
2018-02-19,1250363981.08978
2018-02-20,1485357828.45
2018-02-21,1532098344.12
2018-02-22,2569053251.11412
2018-02-23,1789955857.63
2018-02-24,1626761887.8
2018-02-25,735383768.774946
2018-02-26,1108188222.27
2018-02-27,1499367704.06
2018-02-28,2141873922.79825
2018-03-01,2018301936.75
2018-03-02,1317221659.23
2018-03-03,1044510356.00801
2018-03-04,1054511194.14
2018-03-05,1582234331.19
2018-03-06,1313036217.13425
2018-03-07,1580136724.8
2018-03-08,1349195039.2
2018-03-09,1845969389.06628
2018-03-10,950847699.78
2018-03-11,1016923551.98
2018-03-12,1128481461.10965
2018-03-13,1418568667.41
2018-03-14,1221695123.02
2018-03-15,1197812277.26368
2018-03-16,980782712.3
2018-03-17,703389492.23
2018-03-18,817452712.514831
2018-03-19,1122875101.3
2018-03-20,1036873619.32
2018-03-21,1045367812.30046
2018-03-22,979427716.114
2018-03-23,961129741.356
2018-03-24,623816401.961253
2018-03-25,911678930.691
2018-03-26,1014204076.94
2018-03-27,947745397.417293
2018-03-28,852300507.928
2018-03-29,1048746364.33
2018-03-30,1222424226.86149
2018-03-31,550645501.595
2018-04-01,585197702.818
2018-04-02,768333587.034114
2018-04-03,991675387.16
2018-04-04,749856523.287
2018-04-05,757321484.524495
2018-04-06,707820871.966
2018-04-07,653970928.963
2018-04-08,563967121.149313
2018-04-09,767735388.159
2018-04-10,814234811.038
2018-04-11,944639313.553063
2018-04-12,1427097610.83
2018-04-13,1139372876.25
2018-04-14,516931824.839407
2018-04-15,565887877.99
2018-04-16,870304184.174
2018-04-17,933802321.600287
2018-04-18,837466035.967
2018-04-19,1383779298.64
2018-04-20,1105686984.46496
2018-04-21,968060857.955
2018-04-22,662423526.707
2018-04-23,1170233453.21339
2018-04-24,1794341044.68
2018-04-25,1640070695.43
2018-04-26,1356669104.25048
2018-04-27,1241919188.19
2018-04-28,1666871609.28
